menu,price,genre,name,adress,tel,lat,lng,url
【白】コン・ヴィラージュ レ・ティーユ,8800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【赤】シャトー・ラ・カルドンヌ,8800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【赤】ブルゴーニュ赤,9000,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【赤】カイザーヴィル,18800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【赤】リットンスプリングス,18800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
ベルトゥーレ ブルュット,4000,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【白】あさつゆ ボトル,20000,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【赤】紫鈴 -rindo- ボトル,24000,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
【ロゼ】結 ボトル,18800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
マイセンオリジナル ブレンドコーヒー,920,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ブルーマウンテン ブレンドコーヒー,1440,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
オーガニックブレンドコーヒー,1130,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アイスコーヒー,920,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アメリカンコーヒー,920,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
カフェ オレ,970,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
カプチーノ,970,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
キャラメル カプチーノ,970,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ホットチョコレート,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
カフェアフォガード,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アイス ショコラーデ,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アイス カフェ,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ダージリンティー,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アッサムティー,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アイスティー,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アールグレイティー,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ロイヤルミルクティー,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ローズヒップブレンドティー,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
カモミールブレンドティー,1230,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ミルク,820,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
オレンジジュース,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
りんごジュース,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
赤ぶどうジュース,1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
ライジングティー (アイスティーとオレンジジュースのセパレートティー),1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
シャイニングティー (アイスティーとりんごジュースのセパレートティー),1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
トワイライトティー (アイスティーと赤ぶどうジュースのセパレートティー),1020,カフェ,マイセン カフェ 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  7F,06-6313-1581,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068727/dtlmenu/drink/
アサヒ  熟選,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
瓶ビール,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ノンアルコールビール,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
スーパーニッカ,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ニッカ シングルモルト宮崎峡,1200,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
富士山ウィスキー 40°限定品,1000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
プレミアムウィスキー,1500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
北あきた 大吟醸,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
玉乃光 純米吟醸,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
日高見 辛口本醸造,900,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
雨後の月 辛口純米酒,1100,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
寫楽 純米酒,1200,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
黒龍 純米吟醸,1300,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
日高見 弥助 芳醇辛口純米吟醸,1800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
獺祭50 純米大吟醸,1700,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
獺祭磨き二割三分 純米大吟醸,3300,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
獺祭スパークリング,3300,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
数量限定 田酒,2000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
数量限定 作 雅乃智,2000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
数量限定 飛露喜,2500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
数量限定 十四代,3300,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
レモンサワー,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
すだちハイ,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
抹茶ハイ,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
烏龍茶ハイ,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
魔王,1500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
富乃宝山,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
龍門滝,700,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
兼八,1000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
吟麗玄海,700,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
カフェジン,700,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
サントネージュ かみのやま シャルドネ,5500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ブルゴーニュ・シャルドネ,7500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
シャブリ・ラ・シャンフルール,11000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
サントネージュ かみのやま メルロー,5280,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ブルゴーニュ・ピノノワール,7480,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
シャトー・カルティエ,13200,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ボッテガ・ゴールド ＮＨ,10000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ランソン ブラックラベル ブリュット,20000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ランソン ロゼラベル ブリュット,25000,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
青谷の梅酒,700,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
あらごし もも,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
あらごし みかん,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
子宝 りんご,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
鶴梅 柚子,800,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
緑茶,500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
烏龍茶,500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
黒ウーロン茶,600,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
コーラ,500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
ジンジャーエール,500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
オレンジジュース,500,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
アラン・ミリア,2200,寿司、魚介料理・海鮮料理、割烹・小料理,梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,050-5869-2782,34.6997226,135.5011282,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/
生ビール,660,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
瓶ビール（中瓶）,770,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
ノンアルコールビール,550,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
サントリー角,660,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
ブラックニッカハイボール,550,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
ジャックダニエル,770,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
メイカーズマーク,1100,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
レモン酎ハイ,660,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
タンカレー NO.10,990,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
麦（二階堂）,660,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
芋（黒霧島）,660,中華料理、中華麺（その他）、四川料理,中華ダイニングザイロン,大阪府 大阪市北区 堂島 1-4-7 堂浜アネックスビル 2F,050-5597-2241,34.6960625,135.4977774,https://tabelog.com/osaka/A2701/A270101/27094792/dtlmenu/drink/
