drink_name,drink_price,restaurant_genre,restaurant_name,restaurant_address,restaurant_tel,restaurant_latitude,restaurant_longitude,restaurant_url
ウーロン茶,300,くじら料理、鍋（その他）、魚介料理・海鮮料理,どおぞの,大阪府 大阪市北区 曽根崎新地 1-5-6 新地ＶＩＰビル 1F,050-5456-7448,,,https://tabelog.com/osaka/A2701/A270101/27006599/dtlmenu/drink/
サッポロ黒ラベル,550,ラーメン,らーめん颯人,大阪府 大阪市北区 南森町 1-2-2,,34.6957123,135.5100495,https://tabelog.com/osaka/A2701/A270103/27083921/dtlmenu/drink/
サッポロクラシック,700,ラーメン,らーめん颯人,大阪府 大阪市北区 南森町 1-2-2,,34.6957123,135.5100495,https://tabelog.com/osaka/A2701/A270103/27083921/dtlmenu/drink/
冷白龍珠 れいはくりゅうじゅ,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
冷蜜蘭単欉 れいみつらんたんそう,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
本日のお薦め冷茶,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
文山包種 ぶんざんほうしゅ,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
凍頂烏龍 とうちょううーろん,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
木柵鉄観音 もくさくてっかんのん,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
東方美人 とうほうびじん,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
白龍珠 はくりゅうじゅ,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
西湖龍井 さいころんじん,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
老欉芝蘭香 ろうそうしらんこう,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
祁門紅茶 きいもんこうちゃ,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
白豪銀針 はくごうぎんしん,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
蜜蘭単欉 みつらんたんそう,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
珍蔵普洱 ちんぞうぷーある,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
大紅袍 だいこうほう,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
ビール、ワイン、紹興酒、ソフトドリンクなど各種,,中華料理、飲茶・点心、広東料理,香桃,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  5F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000699/dtlmenu/drink/
チェリオ （オレンジ/グレープ）,150,ラーメン,ストライク軒,大阪府 大阪市北区 天神橋 5-8-8,,34.7081784,135.5110418,https://tabelog.com/osaka/A2701/A270103/27074457/dtlmenu/drink/
缶ビール,400,ラーメン,ストライク軒,大阪府 大阪市北区 天神橋 5-8-8,,34.7081784,135.5110418,https://tabelog.com/osaka/A2701/A270103/27074457/dtlmenu/drink/
シャンパーニュ（グラス）,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
グラスワイン（赤・白）,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
シェフ厳選 愛媛県の日本酒（110cc）,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
【スパークリングワイン】,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
【赤ワイン】,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
【白ワイン】,,フレンチ、モダンフレンチ、イノベーティブ・フュージョン,しまなみふれんち Murakami,大阪府 大阪市北区 天神橋 1-13-15 大阪グリーン会館 102,050-5456-1294,34.6945848,135.5122193,https://tabelog.com/osaka/A2701/A270103/27100646/dtlmenu/drink/
ウイスキー,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
ボトルワイン,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
飲み切りボトル（4合瓶）,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
ひや酒・燗酒,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
冷酒,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
ジャスミンティー（ROYAL BLUE TEAHANA）,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
※この他にも日本酒・焼酎各種色々取り揃えております。 詳しくはスタッフにお尋ねください。,,焼鳥、鳥料理、創作料理,焼鳥YAMATO,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル5Ｆ,050-5456-9395,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27052799/dtlmenu/drink/
Champagne by the Glass,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
White wine by the Glass,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
Red wine by the Glass ,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
Mimosa,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
Bellini,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
KirRoyal,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
Asahi,,フレンチ、洋食、バー,レストラン ヴァリエ,大阪府 大阪市北区 中之島 3-3-23 中之島ダイビル  2階,050-5595-3323,34.6931156,135.4935985,https://tabelog.com/osaka/A2701/A270102/27001184/dtlmenu/drink/
ワイン,,串揚げ・串かつ、和食（その他）,北新地　串かつ凡,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル B1F,06-6344-0400,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27016793/dtlmenu/drink/
日高見 超辛口 純米酒,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
黒龍 純米吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
醸し人九平次 山田錦 純米大吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
鳳凰美田 山田錦 純米大吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
東洋美人 山田錦 純米吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
梵艶 純米大吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
〆張鶴 純 純米吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
風の森 ALPHA TYPE2 純米大吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
而今 酒未来 純米吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
菊姫 山廃純米酒,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
空蔵 純米吟醸,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
酔鯨 純米吟醸 高育54号,,寿司、魚介料理・海鮮料理、割烹・小料理,鮨いわもと,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル 1F,06-6940-7968,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27105582/dtlmenu/drink/
■□■□■とりあえずビール■□■□■,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
■□■□■やっぱりチューハイ■□■□■,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
■□■□■好評☆生サワー■□■□■,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
■□■□■焼肉には焼酎■□■□■,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
［麦焼酎］,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
JINRO（真露）/九十九/一粒の麦/無一物/鼈（すっぽん）/ちんぐ,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
［芋焼酎］,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
晴耕雨読/一壺春/富乃宝山/薩摩乃薫 純黒/吉兆宝山/ゆうのこころ,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
［黒糖］,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
昇龍/前割り龍宮/れんと/鬼火/鍛高譚,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
［泡盛］,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
瑞泉/いぜな島/残波,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
■□■□■プレミアム焼酎■□■□■,,焼肉、ホルモン,万両 南森町店,大阪府 大阪市北区 南森町 1-2-14 ロイヤルハイツ　１Ｆ,06-6361-1371,34.6962687,135.5097088,https://tabelog.com/osaka/A2701/A270103/27002291/dtlmenu/drink/
